"","gene","log2FoldChange","padj","hgnc_symbol"
"105","ENSG00000153012",-1.77326436185755,0.00124390845341221,"LGI2"
"106","ENSG00000172936",0.594673766012413,0.00125340905342304,"MYD88"
"107","ENSG00000111679",0.679567452316121,0.00127404610827021,"PTPN6"
"108","ENSG00000152642",-0.683200798352987,0.00129054140512424,"GPD1L"
"109","ENSG00000110934",1.18348796614979,0.00132893281938175,"BIN2"
"110","ENSG00000105738",0.849098962664647,0.00135479040493031,"SIPA1L3"
"111","ENSG00000131370",0.978514335089785,0.00139966868676067,"SH3BP5"
"112","ENSG00000117643",-1.01162162928994,0.00148612572373995,"MAN1C1"
"113","ENSG00000170909",0.962317506842007,0.00148612572373995,"OSCAR"
"114","ENSG00000091622",-2.82936405792837,0.00152552310354087,"PITPNM3"
"115","ENSG00000187678",1.20275262225295,0.00185745147429721,"SPRY4"
"116","ENSG00000162714",-0.733116304011871,0.0018683501951939,"ZNF496"
"117","ENSG00000108518",0.659554487218829,0.0018982492433236,"PFN1"
"118","ENSG00000196611",2.95024711357657,0.00193316950893955,"MMP1"
"119","ENSG00000276231",1.71932671838118,0.00194519026522213,"PIK3R6"
"120","ENSG00000148344",3.50202364608324,0.00204478547855074,"PTGES"
"121","ENSG00000091409",-0.934695918421638,0.00205591847239782,"ITGA6"
"122","ENSG00000139629",0.965764927559127,0.00207102194444398,"GALNT6"
"123","ENSG00000154127",0.77523258358308,0.00213031496623632,"UBASH3B"
"124","ENSG00000221963",-0.60807758946163,0.00213623119612136,"APOL6"
"125","ENSG00000136286",1.27591476467655,0.00213686510710199,"MYO1G"
"126","ENSG00000157227",0.851206726421378,0.00214911402334105,"MMP14"
"127","ENSG00000113504",-0.628143657379795,0.0022461464737695,"SLC12A7"
"128","ENSG00000100060",-0.930219259376944,0.00225420240840473,"MFNG"
"129","ENSG00000164904",-0.681437789531792,0.00230467126160879,"ALDH7A1"
"130","ENSG00000136938",-0.586885537361364,0.00232012688206604,"ANP32B"
"131","ENSG00000124766",-1.53071206614554,0.00232146893863081,"SOX4"
"132","ENSG00000113971",-0.915575883703761,0.00234510862005195,"NPHP3"
"133","ENSG00000123358",-2.28986650075423,0.00246598045437223,"NR4A1"
"134","ENSG00000140563",3.51803382638453,0.00274766472827001,"MCTP2"
"135","ENSG00000085514",0.965639997040741,0.00278521934449877,"PILRA"
"136","ENSG00000135677",0.590229903303097,0.00284052822761956,"GNS"
"137","ENSG00000116544",-4.10135615415844,0.00289085803837143,"DLGAP3"
"138","ENSG00000140406",0.715585766669565,0.00310079951330235,"TLNRD1"
"139","ENSG00000035403",0.775395228635223,0.00315398458259514,"VCL"
"140","ENSG00000163191",0.70985124434605,0.00334835163586031,"S100A11"
"141","ENSG00000167077",2.83604447070691,0.00346384697194039,"MEI1"
"142","ENSG00000266074",-1.87481382203952,0.00373411174370508,"BAHCC1"
"143","ENSG00000053108",-3.06061739032926,0.00376299135994573,"FSTL4"
"144","ENSG00000100600",-0.806058645338087,0.00389879658661456,"LGMN"
"145","ENSG00000146535",0.807479330376841,0.00394787823690882,"GNA12"
"146","ENSG00000164830",-0.59209850512283,0.00408459210554242,"OXR1"
"147","ENSG00000085563",-3.01503772501884,0.0041410939674124,"ABCB1"
"148","ENSG00000135185",-0.760399803330789,0.0041410939674124,"TMEM243"
"149","ENSG00000175274",-0.614627851736048,0.0041410939674124,"TP53I11"
"150","ENSG00000017483",-1.88443627868681,0.00417847563317428,"SLC38A5"
"151","ENSG00000136848",-2.55220785705956,0.00418401700520142,"DAB2IP"
"152","ENSG00000063176",1.21146076422656,0.00434901168633317,"SPHK2"
"153","ENSG00000172840",0.834036430326664,0.004398511189173,"PDP2"
"154","ENSG00000197183",-0.796358834801044,0.00450078249646628,"NOL4L"
"155","ENSG00000143771",0.726483682287269,0.00454915939291727,"CNIH4"
"156","ENSG00000154237",-0.711374805829442,0.00461566770365982,"LRRK1"
"157","ENSG00000109436",0.668862382293034,0.00466778536553419,"TBC1D9"
"158","ENSG00000101493",0.602004987705044,0.00491235031789731,"ZNF516"
"159","ENSG00000143013",-0.833159951674496,0.00505483974652511,"LMO4"
"160","ENSG00000113328",-0.651968379941553,0.00510543122387985,"CCNG1"
"161","ENSG00000115896",0.941063046724472,0.00585120071674104,"PLCL1"
"162","ENSG00000105048",2.65144301977508,0.00590913928315915,"TNNT1"
"163","ENSG00000107331",-1.43335590823524,0.00591399607282566,"ABCA2"
"164","ENSG00000179912",-0.612592803088504,0.00608589451270831,"R3HDM2"
"165","ENSG00000105854",-1.13153344394842,0.00617425895205826,"PON2"
"166","ENSG00000112425",-0.753440276005962,0.00620827983724286,"EPM2A"
"167","ENSG00000189171",-1.33510482932174,0.00620827983724286,"S100A13"
"168","ENSG00000125744",0.867948323196323,0.00630674126019212,"RTN2"
"169","ENSG00000110446",0.873303587340068,0.00633815744123424,"SLC15A3"
"170","ENSG00000135378",-1.53798539666409,0.00660044271001247,"PRRG4"
"171","ENSG00000161381",-4.46049734511611,0.00660393253311585,"PLXDC1"
"172","ENSG00000077782",-1.06479225138848,0.00674432175715163,"FGFR1"
"173","ENSG00000164649",-1.01113565351312,0.00681107865255306,"CDCA7L"
"174","ENSG00000100911",0.656708976149353,0.00687610097551293,"PSME2"
"175","ENSG00000129038",-2.03852498946298,0.00699332900599391,"LOXL1"
"176","ENSG00000089486",-0.741086513713606,0.00714760993268209,"CDIP1"
"177","ENSG00000076944",0.602664228074091,0.00719671357521162,"STXBP2"
"178","ENSG00000143167",-2.55979446249701,0.00769422388415119,"GPA33"
"179","ENSG00000186583",2.51181978413629,0.00769422388415119,"SPATC1"
"180","ENSG00000100034",0.61681355767798,0.00793704258423579,"PPM1F"
"181","ENSG00000109458",-0.772591687649383,0.00849770823336769,"GAB1"
"182","ENSG00000118707",-1.20697673182048,0.00862577238989567,"TGIF2"
"183","ENSG00000173598",0.635826360019395,0.00865878646281203,"NUDT4"
"184","ENSG00000106799",-0.60061895562046,0.00871228436809371,"TGFBR1"
"185","ENSG00000110881",-1.14781447736243,0.00871426420536946,"ASIC1"
"186","ENSG00000049249",2.63083440815968,0.00901076777718224,"TNFRSF9"
"187","ENSG00000051128",-1.14926016394533,0.00901318627938518,"HOMER3"
"188","ENSG00000132623",1.34281578698584,0.00907211696293926,"ANKEF1"
"189","ENSG00000011422",1.06937475935704,0.00965092589096274,"PLAUR"
"190","ENSG00000241399",-0.62936526430556,0.00973725441923893,"CD302"
"191","ENSG00000047634",-0.644678051704392,0.0098535081613695,"SCML1"
"192","ENSG00000144283",-0.673675572101428,0.0098535081613695,"PKP4"
"193","ENSG00000176490",-1.45060895866844,0.010100981992454,"DIRAS1"
"194","ENSG00000104231",-0.675476180632193,0.010306140004315,"ZFAND1"
"195","ENSG00000101017",0.846227584410368,0.010541619812167,"CD40"
"196","ENSG00000042493",0.968430697744604,0.0106069936934895,"CAPG"
"197","ENSG00000162747",2.96939078665445,0.0107136867142689,"FCGR3B"
"198","ENSG00000183549",-1.68123312845508,0.0112270287304096,"ACSM5"
"199","ENSG00000125454",0.62664044171107,0.0113619638970738,"SLC25A19"
"200","ENSG00000135447",1.56274640686454,0.0113619638970738,"PPP1R1A"
"201","ENSG00000169093",0.724270158783788,0.0113659319676371,"ASMTL"
"202","ENSG00000185100",-1.58638518347917,0.0114843190293867,"ADSSL1"
"203","ENSG00000124875",2.08015129897082,0.0114898715073716,"CXCL6"
"204","ENSG00000133315",-2.08092798110451,0.0114971088872849,"MACROD1"
"205","ENSG00000121933",0.826686968716106,0.011572724863289,"TMIGD3"
"206","ENSG00000160211",1.10007955737823,0.0117454796473373,"G6PD"
"207","ENSG00000136237",2.37923208752599,0.0120163565813393,"RAPGEF5"
"208","ENSG00000013364",0.707768311624245,0.0120172979716082,"MVP"
"209","ENSG00000166886",-0.918806902843258,0.0121951436171464,"NAB2"
"210","ENSG00000171643",-1.73673431028188,0.012260298272234,"S100Z"
"211","ENSG00000137094",0.751111962526934,0.0128192222617173,"DNAJB5"
"212","ENSG00000135541",-0.97554672959124,0.0133749407387705,"AHI1"
"213","ENSG00000106034",0.622227417834908,0.0133757209179395,"CPED1"
"214","ENSG00000115008",1.97304673354026,0.0138552880440696,"IL1A"
"215","ENSG00000159216",0.586699466955746,0.0140861850344274,"RUNX1"
"216","ENSG00000165457",-1.00540976580354,0.0145434531568935,"FOLR2"
"217","ENSG00000133121",-0.82666875132939,0.0146761800271376,"STARD13"
"218","ENSG00000165689",-0.727005827088097,0.0147231702030007,"ENTR1"
"219","ENSG00000106772",-1.05970599035058,0.0150214137821198,"PRUNE2"
"220","ENSG00000108932",1.6140104738264,0.0150704017782927,"SLC16A6"
"221","ENSG00000162909",-0.614425864952515,0.0158770989793812,"CAPN2"
"222","ENSG00000111863",1.67767598121409,0.0160890777014779,"ADTRP"
"223","ENSG00000198682",0.733358156585582,0.0160890777014779,"PAPSS2"
"224","ENSG00000146733",0.91015435625271,0.0168555709505725,"PSPH"
"225","ENSG00000135069",-1.02910754433709,0.0168933371658405,"PSAT1"
"226","ENSG00000140368",1.36497938114698,0.0168933371658405,"PSTPIP1"
"227","ENSG00000145555",0.807295541684124,0.0168976530460406,"MYO10"
"228","ENSG00000102794",4.94744171964408,0.0173013782370195,"ACOD1"
"229","ENSG00000133392",5.56418030294007,0.0176228398495241,"MYH11"
"230","ENSG00000108797",1.90048195326118,0.017677081077948,"CNTNAP1"
"231","ENSG00000145916",0.606410051019711,0.0180275316247562,"RMND5B"
"232","ENSG00000152556",0.673717611821819,0.0181031692306859,"PFKM"
"233","ENSG00000156127",1.56940793634403,0.0182216434930119,"BATF"
"234","ENSG00000119986",-0.919821762658501,0.0182780732525229,"AVPI1"
"235","ENSG00000198517",-0.68658578782237,0.0184725645060769,"MAFK"
"236","ENSG00000007264",-1.14974055813811,0.0184897858503718,"MATK"
"237","ENSG00000146555",-1.72414354890848,0.0184897858503718,"SDK1"
"238","ENSG00000139209",-2.42714083245068,0.0185125055009999,"SLC38A4"
"239","ENSG00000025434",1.83195435227427,0.0191646056164403,"NR1H3"
"240","ENSG00000064199",1.21553177268405,0.0191646056164403,"SPA17"
"241","ENSG00000075884",-0.769465118950622,0.0191793735320706,"ARHGAP15"
"242","ENSG00000122729",0.84818510516941,0.0200567511179146,"ACO1"
"243","ENSG00000187630",0.960798733481136,0.0200567511179146,"DHRS4L2"
"244","ENSG00000205846",3.76121112565591,0.0204608939458548,"CLEC6A"
"245","ENSG00000155090",-1.06985062264144,0.0208900133831767,"KLF10"
