"","gene","log2FoldChange","padj","hgnc_symbol"
"319","ENSG00000162722",-1.66520433642161,0.0144147462577517,"TRIM58"
"320","ENSG00000112511",0.611999579954845,0.0146066499495813,"PHF1"
"321","ENSG00000161638",0.996431423883393,0.0148672735683943,"ITGA5"
"322","ENSG00000167703",0.813805607576288,0.0149676999086818,"SLC43A2"
"323","ENSG00000162896",-2.00703399301222,0.0151672557370141,"PIGR"
"324","ENSG00000100320",-0.643214467584125,0.0152463924712283,"RBFOX2"
"325","ENSG00000138646",1.07136560267987,0.0154437538891413,"HERC5"
"326","ENSG00000256771",-0.686637947703903,0.0154455963605526,"ZNF253"
"327","ENSG00000198223",0.597287598458796,0.0165585999741632,"CSF2RA"
"328","ENSG00000228716",-0.649495694243921,0.0165901892761967,"DHFR"
"329","ENSG00000167216",-1.11144273119518,0.0166918976966292,"KATNAL2"
"330","ENSG00000104154",-1.35187000969288,0.0168854792749692,"SLC30A4"
"331","ENSG00000111885",-0.740785761489817,0.0169148931021816,"MAN1A1"
"332","ENSG00000179941",-0.804199753095051,0.0170465293900391,"BBS10"
"333","ENSG00000124466",4.70252256270524,0.0171939910586704,"LYPD3"
"334","ENSG00000257365",-0.874762752440561,0.017263453782387,"FNTB"
"335","ENSG00000257365",-0.874762752440561,0.017263453782387,"FNTB"
"336","ENSG00000023330",0.737506689191615,0.017589767827845,"ALAS1"
"337","ENSG00000178150",-1.14910717856443,0.0176615097853044,"ZNF114"
"338","ENSG00000203666",-0.672345770883535,0.0176639422782256,"EFCAB2"
"339","ENSG00000138207",-1.87386023246938,0.017765785314555,"RBP4"
"340","ENSG00000134042",-1.98955017035679,0.0177882853109485,"MRO"
"341","ENSG00000150760",-0.609877158583045,0.0178017732759682,"DOCK1"
"342","ENSG00000254470",0.665443439788459,0.0178051654903334,"AP5B1"
"343","ENSG00000198756",-1.17960345915531,0.0178576301915228,"COLGALT2"
"344","ENSG00000182557",-2.06125162038525,0.0179877081264579,"SPNS3"
"345","ENSG00000127946",-0.823820212313783,0.0180902451149605,"HIP1"
"346","ENSG00000112394",-1.54641008683097,0.0182139395256567,"SLC16A10"
"347","ENSG00000197008",-0.747050579723117,0.0183139842187359,"ZNF138"
"348","ENSG00000111058",1.35313309754,0.0183997405249961,"ACSS3"
"349","ENSG00000173597",-1.78081134606858,0.0184480803349363,"SULT1B1"
"350","ENSG00000205517",-1.56936044069262,0.018452396267739,"RGL3"
"351","ENSG00000122862",-0.660222018035132,0.0185810641019394,"SRGN"
"352","ENSG00000062282",2.01841714129201,0.0189268329418625,"DGAT2"
"353","ENSG00000092871",0.675341775396137,0.0189982925394543,"RFFL"
"354","ENSG00000100243",0.632995248247848,0.0190785481393193,"CYB5R3"
"355","ENSG00000137331",1.10855161898827,0.0192820844159315,"IER3"
"356","ENSG00000143028",-2.15794097038236,0.0196329770068648,"SYPL2"
"357","ENSG00000135899",0.933510849287889,0.0196668098055902,"SP110"
"358","ENSG00000239998",1.50068644611266,0.0197696141131892,"LILRA2"
"359","ENSG00000256525",-0.794510910808619,0.0197696141131892,"POLG2"
"360","ENSG00000147168",2.17179163311628,0.0198842029763761,"IL2RG"
"361","ENSG00000253626",1.08525496778786,0.0199018590737004,"EIF5AL1"
"362","ENSG00000100612",-0.592423304362768,0.0202227881476532,"DHRS7"
"363","ENSG00000123124",-0.636120223467173,0.0203621975532971,"WWP1"
"364","ENSG00000177989",1.31928413860077,0.0203704894807972,"ODF3B"
"365","ENSG00000068354",0.632891927736264,0.0203949099392299,"TBC1D25"
"366","ENSG00000186767",-0.959305244742963,0.02049332256914,"SPIN4"
"367","ENSG00000196782",-1.52051415971028,0.02049332256914,"MAML3"
"368","ENSG00000165379",3.26881885130496,0.0207499148077039,"LRFN5"
"369","ENSG00000185924",-3.06003502255111,0.0207773144487075,"RTN4RL1"
"370","ENSG00000186174",0.926086714893627,0.0208529755525636,"BCL9L"
"371","ENSG00000067057",-0.850322312322763,0.0209622577373874,"PFKP"
"372","ENSG00000241839",0.696898537571359,0.0218131546313102,"PLEKHO2"
"373","ENSG00000167685",0.610389979663681,0.0219766252003656,"ZNF444"
"374","ENSG00000116285",-0.858569108593385,0.0220451165358652,"ERRFI1"
"375","ENSG00000158715",-0.840389272738815,0.0220451165358652,"SLC45A3"
"376","ENSG00000183569",-2.44628150616808,0.0221004727239076,"SERHL2"
"377","ENSG00000163362",3.77336791425375,0.022143623326413,"INAVA"
"378","ENSG00000137478",-0.630996908601934,0.0221633991270491,"FCHSD2"
"379","ENSG00000115232",-0.981204130094751,0.0224920027040732,"ITGA4"
"380","ENSG00000130038",-0.869377582873615,0.0227335868041741,"CRACR2A"
"381","ENSG00000185920",-0.648940861406348,0.0228402847540361,"PTCH1"
"382","ENSG00000155962",1.21918961531083,0.0228604639145953,"CLIC2"
"383","ENSG00000142089",1.36029585972382,0.0228967640196442,"IFITM3"
"384","ENSG00000176658",-0.806395369801581,0.0231772613164736,"MYO1D"
"385","ENSG00000116824",2.51079468575818,0.0231782946607545,"CD2"
"386","ENSG00000112799",-0.823890920125894,0.0233516783911657,"LY86"
"387","ENSG00000101417",-0.959146673061368,0.023782272568265,"PXMP4"
"388","ENSG00000129355",1.24395300961275,0.0239312193043564,"CDKN2D"
"389","ENSG00000073849",-1.05898920134729,0.0245576549987324,"ST6GAL1"
"390","ENSG00000118971",-0.6638426882908,0.0246210256335273,"CCND2"
"391","ENSG00000173418",-0.613338326902177,0.0249192730973015,"NAA20"
"392","ENSG00000256269",-0.794307560711125,0.0249530572944209,"HMBS"
"393","ENSG00000164308",1.58389490182053,0.0251046235626961,"ERAP2"
"394","ENSG00000185267",-2.26255208583391,0.0254619541740845,"CDNF"
"395","ENSG00000174946",-3.13632105033426,0.0257962091693911,"GPR171"
"396","ENSG00000213160",1.57565974176462,0.0257993579117496,"KLHL23"
"397","ENSG00000213160",1.57565974176462,0.0257993579117496,"KLHL23"
"398","ENSG00000127954",4.06750898397176,0.0258666038808399,"STEAP4"
"399","ENSG00000130813",0.610874077154928,0.0259439411251579,"C19orf66"
"400","ENSG00000156966",-1.71374453016357,0.0260178964266127,"B3GNT7"
"401","ENSG00000133019",1.84464450955394,0.0265205120736757,"CHRM3"
"402","ENSG00000134321",1.32844768264035,0.0269223361830597,"RSAD2"
"403","ENSG00000215883",-1.11453442403268,0.0269621210567263,"CYB5RL"
"404","ENSG00000153944",-0.727867985783105,0.0269678579015027,"MSI2"
"405","ENSG00000119771",-2.5769294720904,0.0273332609079756,"KLHL29"
"406","ENSG00000116096",-0.894640968340347,0.0277593192720834,"SPR"
"407","ENSG00000196372",-0.696708838109053,0.028040027503281,"ASB13"
"408","ENSG00000273802",1.32787880934798,0.028040027503281,"HIST1H2BG"
"409","ENSG00000164220",2.16625852153342,0.0282592500675401,"F2RL2"
"410","ENSG00000111846",1.71980989039775,0.0283250043061318,"GCNT2"
"411","ENSG00000160570",0.792470051120627,0.0283822760442994,"DEDD2"
"412","ENSG00000196636",-1.05888322204298,0.0283822760442994,"SDHAF3"
"413","ENSG00000100344",-1.51528576416115,0.0285765203858542,"PNPLA3"
"414","ENSG00000132185",2.26023724463652,0.0285765203858542,"FCRLA"
"415","ENSG00000068971",0.604920076086645,0.0288595849887422,"PPP2R5B"
"416","ENSG00000006704",-0.63851242062932,0.0293609379300163,"GTF2IRD1"
"417","ENSG00000132589",0.593099107085789,0.029476432486913,"FLOT2"
"418","ENSG00000100122",-1.34373547476234,0.0294784462586641,"CRYBB1"
"419","ENSG00000137070",-1.49926868637166,0.0295984657644552,"IL11RA"
"420","ENSG00000196743",0.790076982973011,0.0298849040489375,"GM2A"
"421","ENSG00000049246",-1.28995638098416,0.0300046050800962,"PER3"
"422","ENSG00000151704",-2.68718580667339,0.0302996324451215,"KCNJ1"
"423","ENSG00000152661",1.54892513452856,0.0303432549148049,"GJA1"
"424","ENSG00000008853",-1.06310904720377,0.0303739368011281,"RHOBTB2"
"425","ENSG00000152689",-0.736567377576839,0.0304615988538644,"RASGRP3"
"426","ENSG00000113249",-2.68882783250408,0.0305397954205377,"HAVCR1"
"427","ENSG00000172992",-0.739475224128833,0.0306534296047214,"DCAKD"
"428","ENSG00000101160",1.1130619016319,0.0307893623058664,"CTSZ"
"429","ENSG00000156587",0.682725037905939,0.0310125668876672,"UBE2L6"
"430","ENSG00000149927",-0.952377737303289,0.0314867511725053,"DOC2A"
"431","ENSG00000134317",1.12374176004179,0.0315427718198368,"GRHL1"
"432","ENSG00000132773",0.618992168981172,0.0317192810598437,"TOE1"
"433","ENSG00000138182",-0.716126516696775,0.0318342921745272,"KIF20B"
"434","ENSG00000154451",3.19788423426646,0.0318558876982919,"GBP5"
"435","ENSG00000000938",1.2831413609708,0.0325480435098819,"FGR"
"436","ENSG00000168061",1.03096996190945,0.0327630558964762,"SAC3D1"
"437","ENSG00000166428",-2.31619493768652,0.033346680998806,"PLD4"
"438","ENSG00000140479",-1.40676467402857,0.0339642999438289,"PCSK6"
"439","ENSG00000225614",-1.46896201276419,0.034014445538152,"ZNF469"
"440","ENSG00000068079",0.978696936970291,0.0342354196149183,"IFI35"
"441","ENSG00000132429",2.53808647320221,0.0343812762564794,"POPDC3"
"442","ENSG00000136895",-2.24174882249424,0.0344146515975181,"GARNL3"
"443","ENSG00000102359",1.28251098906415,0.0352508115548725,"SRPX2"
"444","ENSG00000158050",1.43909206143609,0.0357847358886392,"DUSP2"
"445","ENSG00000155090",-0.920858313102827,0.0358582733785242,"KLF10"
"446","ENSG00000145358",-1.11800808035644,0.0361152608191666,"DDIT4L"
"447","ENSG00000100068",1.04453679413392,0.0365328948999136,"LRP5L"
